BoatType,Ladies,Year,Date,Season,Military,Position,Name,Club,Class,SubClass,Time,DecimalTime,Trophies,Record,Notes
Kayak,Male,1993,"",1993,Civilian,46,"Reynolds A C & Maundrell D R","Dauntsey's School",Junior,"",24:48:21,24.8,"","",""
Kayak,Ladies,1993,"",1993,Civilian,75,"Addington Lesley & Mullins Jacqui","Reading and Leighton Park ",Senior,Veteran,24:52:00,24.9,"Ladies,Vet Ladies","",""
Kayak,Male,1993,"",1993,Civilian,47,"Jones D B & Lacy H","Dauntsey's School",Junior,"",24:55:40,24.9,"","",""
Canadian,Male,1993,"",1993,Civilian,76,"Underhill-Rose Mick & Cox Ryan","Whitstable ",Senior,"",24:56:25,24.9,"","",""
Kayak,Ladies,1993,"",1993,Civilian,5,"Preece Rosemary & Vater-Lambert Adele",Worcester,Vet/Junior,"",24:58:29,25.0,"","",""
Canadian,Male,1993,"",1993,Civilian,77,"Hobbs P G & Smart J A","Cam ",Senior,Veteran,25:11:50,25.2,"","",""
Kayak,Male,1993,"",1993,RAF,78,"Tipler G C & Underhill P W","RAF Wyton",Senior,Veteran,25:18:30,25.3,"","",""
Kayak,Male,1993,"",1993,Civilian,79,"Amos S J & Perry Delie","Exeter ",Senior,Veteran,25:20:40,25.3,"","",""
Kayak,Male,1993,"",1993,Civilian,80,"Hutchison Iain & Paulter R","Reading and Leighton Park ",Senior,"",25:24:40,25.4,"","",""
Kayak,Male,1993,"",1993,Civilian,48,"Sinclair E & Simpson R C","Dauntsey's School",Junior,"",25:32:08,25.5,"","",""
Kayak,Male,1993,"",1993,Civilian,44,"Walsh S J","West Cumbria ",Singles,"",25:37:59,25.6,"","",""
"Folding Boat",Male,1993,"",1993,Army,81,"Roberts R & Skipworth P H","Artists Rifles",Senior,Reserve,25:39:50,25.6,Tyne,"",""
Kayak,Male,1993,"",1993,Civilian,45,"Randle M J","Yak Quadrathletes",Singles,"",25:40:30,25.7,"","",""
Kayak,Male,1993,"",1993,Navy,82,"Mannion S & Sharpless M","Royal Marines Reserve - London",Senior,Reserve,25:56:10,25.9,"","",""
Kayak,Mixed,1993,"",1993,Civilian,83,"Campbell Pauline Elizabeth & Naylor C R",Independent,Senior,"",26:12:25,26.2,"","",""
Kayak,Male,1993,"",1993,Civilian,84,"Beresford N & Bowen S",Independent,Senior,Veteran,26:26:25,26.4,"","",""
Kayak,Male,1993,"",1993,Army,85,"Dervan A & Wright J","Artists Rifles",Senior,Reserve,26:38:00,26.6,"","",""
Kayak,Male,1993,"",1993,Civilian,86,"Pool A J & Bedford D","Sea Cadets",Senior,"",26:39:00,26.6,"","",""
Kayak,Male,1993,"",1993,Civilian,87,"Marlborough N S & Jones W R","Richmond ",Senior,"",26:54:45,26.9,"","",""
Kayak,Male,1993,"",1993,Civilian,88,"Parker-Jones A N & Chaplain R W",Independent,Senior,"",26:55:10,26.9,"","",""
Kayak,Mixed,1993,"",1993,Civilian,89,"Walkers R G & Jenkins Linda Karen",Independent,Senior,"",26:59:45,27.0,"","",""
Kayak,Ladies,1993,"",1993,Civilian,90,"Templeton Susan & Hooper Anita Rosemary","Itchen Valley  & Southbourne ",Senior,"",27:03:20,27.1,"","",""
Kayak,Male,1993,"",1993,Civilian,91,"Dalby C S & Parry I N","Wiltshire Police",Senior,Police,27:24:50,27.4,"","",""
Kayak,Male,1993,"",1993,Civilian,92,"Wheatley K & Young B",Independent,Senior,"",27:29:30,27.5,"","",""
Kayak,Male,1993,"",1993,Civilian,93,"Barnes D P & Staggs C R","Hullbridge Scouts",Senior,"Veteran Scouts",27:51:10,27.9,"","",""
Kayak,Male,1993,"",1993,Civilian,46,"Dorling D G",Independent,Singles,"",27:51:50,27.9,"","",""
Kayak,Male,1993,"",1993,RAF,94,"Wilson S & Eagles M","RAF High Wycombe",Senior,"",28:37:27,28.6,"","",""
Canadian,Male,1993,"",1993,Civilian,95,"Evans P & Pether J",Independent,Senior,"",28:48:10,28.8,"","",""
"Folding Boat",Male,1993,"",1993,Army,96,"Webster B & Pedley R","Artists Rifles",Senior,Reserve,28:57:50,29.0,"","",""
Kayak,Male,1993,"",1993,Civilian,97,"Wrobel Gavin & Ashdown G F","Stonehenge ",Senior,"",30:42:40,30.7,"","",""
Kayak,Male,1993,"",1993,Civilian,98,"Hearne C L & Randall D J",Independent,Senior,Veteran,30:51:35,30.9,"","",""
Kayak,Ladies,1993,"",1993,Civilian,99,"Martin Sandra & Bower Pamela Karen","Snowdonia ",Senior,"",31:09:00,31.1,"","",""
Kayak,Male,1993,"",1993,Civilian,100,"Stephenson J & Slowey C","St. Mark & St. John College",Senior,"",32:19:10,32.3,"","",""
Kayak,Male,1993,"",1993,Civilian,101,"Macdonald P J & Chapman R C","1 st Wraysbury Scouts",Senior,"Veteran Scouts",32:38:05,32.6,"","",""
Kayak,Male,1993,"",1993,Civilian,102,"Russell Jack & Ingram C P","St. Mark & St. John College",Senior,"",32:41:30,32.7,"","",""
Kayak,Male,1993,"",1993,Civilian,103,"Wilson T & Daniels I",Independent,Senior,"",33:42:15,33.7,"","",""
Kayak,Male,1993,"",1993,Civilian,104,"Bowskill M A & Gough D C","Lincoln Sea Cadet Unit",Senior,"",33:59:20,34.0,"","",""
Kayak,Mixed,1993,"",1993,Civilian,105,"Hope Catherine Suzzanne & Hope D J",Independent,Senior,"",34:24:35,34.4,"","",""
Canadian,Male,1993,"",1993,Civilian,106,"Spokes S J & Rhodes J E S","North Avon ",Senior,Veteran,35:04:05,35.1,"","",""
Kayak,Male,1993,"",1993,Civilian,107,"Wilson T W & Orpe I C",Independent,Senior,Veteran,36:14:30,36.2,"","",""
Kayak,Ladies,1993,"",1993,Civilian,108,"Wallace Kathryn Margaret & Sims Elizabeth Anne","Kingston University",Senior,University,37:16:55,37.3,"","",""
Kayak,Ladies,1993,"",1993,Civilian,109,"Collinson Jeannette & Purkiss Rosemary","Poole Harbour ",Senior,Veteran,37:17:50,37.3,"","",""
Kayak,Male,1993,"",1993,Civilian,110,"Williams B & Spurling M","Frome ",Senior,Veteran,37:45:00,37.7,"","",""
Kayak,Male,1993,"",1993,Civilian,111,"Pascoe G & Hamlyn K",Independent,Senior,Veteran,37:53:30,37.9,"","",""
Canadian,Male,1993,"",1993,Civilian,112,"Cox S J R & Yates R",Independent,Senior,"",37:54:00,37.9,"","",""
Kayak,Male,1993,"",1993,Civilian,113,"Abdy-Collins T & Abdy-Collins J",Independent,Senior,Veteran,38:20:00,38.3,"","",""
Kayak,Mixed,1993,"",1993,Civilian,114,"Scott Michelle & Farrell Margaret","Wild Water ",Senior,"",39:04:45,39.1,"","",""
Kayak,Male,1993,"",1993,Civilian,115,"Newman P J & Boucher R J","Devon Fire and Rescue Service",Senior,Veteran,48:32:20,48.5,"","",""
Kayak,Male,1993,"",1993,Civilian,116,"Ziajka C & Bance D","Devon Fire and Rescue Service",Senior,"",48:32:40,48.5,"","",""
Canadian,Male,1993,"",1993,Civilian,117,"Chaney B & Marsh D","North Avon ",Senior,Veteran,49:56:15,49.9,"","",""
Kayak,Mixed,1993,"",1993,Civilian,118,"Kirk A N & Pickers Elizabeth","Lincoln Sea Cadet Unit",Senior,"",50:03:45,50.0,"","",""
Canadian,Male,1993,"",1993,Civilian,119,"Robbins C D J & Norman R E","1st Parkstone Scout Group",Senior,"Veteran Scouts",50:15:10,50.2,Veteran,"",""
Kayak,Male,1993,"",1993,Civilian,120,"Thorndyke T J & Thorndyke K F","Royal  & Independent",Senior,Veteran,50:30:00,50.5,"","",""
Kayak,Male,1993,"",1993,Army,121,"Payne J R W & Gilruth A","Exeter University OTC",Senior,"Reserve University",51:05:00,51.1,"","",""
Kayak,Male,1993,"",1993,Civilian,122,"Clayton N J & Burns D J",Independent,Senior,"",53:49:00,53.8,"","",""
Kayak,Mixed,1993,"",1993,Civilian,123,"Anderson Rosemary Elizabeth & Compels N",Independent,Senior,"",61:00:25,61.0,"","",""
Canadian,Mixed,1993,"",1993,Civilian,124,"Layfield Meg & Street R N","Pangbourne Advent. Dolphin",Senior,Veteran,61:43:00,61.7,"","",""
Kayak,Male,1993,"",1993,Civilian,125,"Perkins G M & Fogg M D",Independent,Senior,Veteran,61:46:00,61.8,"","",""
Kayak,Male,1993,"",1993,Civilian,126,"Cranmer J H & Condon R B",Independent,Senior,"",72:28:21,72.5,"","",""
Kayak,Male,1994,"",1994,Civilian,1,"Butler G J","Nottingham ",Singles,"",15:07:43,15.1,"","",""
Kayak,Male,1994,"",1994,Civilian,2,"Morley S A","Exeter ",Singles,"",15:15:07,15.3,"","",""
Kayak,Male,1994,"",1994,Civilian,1,"Starkey M & Hollins T","Reading & Leighton Park",Junior,"",15:23:21,15.4,Civilian,"",""
Kayak,Male,1994,"",1994,Civilian,1,"Phillips Mark C & Lewis Richard","Royal Navy K A & Bradford on Avon ",Senior,"",15:42:03,15.7,"","",""
Kayak,Male,1994,"",1994,Civilian,2,"Belcher R J & Cornish T J",Independent,Senior,"Overseas Veteran",15:50:18,15.8,"Civilian,Lee,Overseas","Lee (Over 35),International",""
Kayak,Male,1994,"",1994,Civilian,2,"Pearson R & Baxter T","Reading & Leighton Park",Junior,"U17 School",16:00:10,16.0,"U17 School","U17 School",""
Kayak,Male,1994,"",1994,Civilian,3,"Lanighan Paul",Falcon,Singles,"",16:17:31,16.3,"","",""
Kayak,Male,1994,"",1994,Civilian,4,"Fitchet A","Poole Harbour ",Singles,"",16:23:19,16.4,"","",""
Kayak,Male,1994,"",1994,Civilian,5,"Blount J","Nottingham ",Singles,"",16:29:32,16.5,"","",""
Kayak,Male,1994,"",1994,Civilian,3,"Greenham B R & Wallis G J","Wokingham Scouts",Senior,Scouts,16:31:06,16.5,Scouts,Scout,""
Kayak,Male,1994,"",1994,Civilian,6,"Martin Michael R","Reading & Leighton Park",Singles,"",16:33:41,16.6,"","",""
Kayak,Male,1994,"",1994,Civilian,3,"Webb A M & Oliver D","Warren ",Junior,"",16:45:59,16.8,"","",""
Kayak,Male,1994,"",1994,Civilian,7,"Chapman S M","Poole Harbour ",Singles,"",16:59:59,17.0,"","",""
Kayak,Male,1994,"",1994,Civilian,8,"Adams S","Stort ",Singles,"",17:01:36,17.0,"","",""
Kayak,Male,1994,"",1994,Civilian,4,"Wright A & Burbridge P","Reading & Leighton Park",Junior,"",17:03:01,17.1,"","",""
Kayak,Male,1994,"",1994,Civilian,4,"Timlin S & Murray F","Richmond ",Senior,"",17:06:32,17.1,"","",""
Kayak,Male,1994,"",1994,Civilian,9,"Topham Nik J","Warren ",Singles,"",17:06:50,17.1,"","",""
Kayak,Male,1994,"",1994,Civilian,5,"Stubbs M & Morley R J","Poole Harbour  & Royal Marines",Senior,"",17:08:35,17.1,"","",""
Kayak,Male,1994,"",1994,Civilian,10,"Herbert Doug","Leighton Buzzard ",Singles,"",17:16:55,17.3,"","",""
Kayak,Male,1994,"",1994,Civilian,11,"Morrissey Jim","University Of Plymouth ",Singles,"",17:18:42,17.3,"","",""
Kayak,Male,1994,"",1994,Civilian,12,"Hayden John W","Royal Engineers",Singles,"",17:23:36,17.4,"","",""
Kayak,Male,1994,"",1994,Civilian,6,"Newbutt D & McAllister-Hewlings B","Nottingham ",Senior,"",17:25:23,17.4,"","",""
Kayak,Male,1994,"",1994,Civilian,7,"Martin Sean & Houston P","Richmond ",Senior,"",17:34:37,17.6,"","",""
Kayak,Mixed,1994,"",1994,Civilian,8,"Sellwood Danielle & Greenaway B","Richmond ",Senior,"",17:35:19,17.6,Mixed,"",""
Kayak,Male,1994,"",1994,Civilian,13,"Guthrie D R","Cambridge ",Singles,"",18:03:10,18.1,"","",""
Kayak,Male,1994,"",1994,Civilian,5,"Hamilton M & Woolman M","Bryanston School",Junior,"",18:04:34,18.1,"","",""
Kayak,Male,1994,"",1994,Civilian,14,"Rodinger Michael","Donau Linz",Singles,"",18:05:07,18.1,"","",""
Kayak,Male,1994,"",1994,Navy,9,"Davin R S & Baker S M",RMCF,Senior,"",18:06:36,18.1,"Navy,Services",Navy,""
Kayak,Male,1994,"",1994,Civilian,15,"Patrick M P","Woodmill ",Singles,"",18:14:00,18.2,"","",""
Kayak,Male,1994,"",1994,Army,10,"Smith D N & Wheeler W G","Royal Engineers",Senior,"",18:17:22,18.3,Army,"",""
Kayak,Male,1994,"",1994,Civilian,6,"Segelman D N & Peverley D L","Bryanston School",Junior,"",18:19:07,18.3,"","",""
Kayak,Male,1994,"",1994,Civilian,16,"Hinds S","Aylesbury ",Singles,"",18:23:12,18.4,"","",""
Kayak,Male,1994,"",1994,Civilian,11,"Jenkins P & Hayward I C","Lowestoft & District ",Senior,"",18:30:32,18.5,"","",""
Kayak,Male,1994,"",1994,Civilian,7,"Phelps Jeremy & Fry Henry","Canford School",Junior,"",18:41:48,18.7,"","",""
Kayak,Male,1994,"",1994,Civilian,1,"Redshaw J & Moore J","Bryanston School",Vet/Junior,"",18:42:17,18.7,"","",""
Kayak,Male,1994,"",1994,Civilian,17,"Macdonald F G",RAF,Singles,"",18:47:33,18.8,"","",""
Kayak,Male,1994,"",1994,Civilian,18,"Shepherd J P","West Cumbria ",Singles,"",18:49:41,18.8,"","",""
Kayak,Male,1994,"",1994,Civilian,12,"Nicholson L P & Willis Stephen K","Woodmill ",Senior,"",18:50:06,18.8,"","",""
Kayak,Male,1994,"",1994,Civilian,13,"Hubbucks J S B & Simpson S","Bath ",Senior,"",18:50:08,18.8,"","",""
Kayak,Male,1994,"",1994,Civilian,14,"Humphreys T D & Martin K A","Maidstone ",Senior,"",19:01:40,19.0,"","",""
Kayak,Male,1994,"",1994,Civilian,8,"Adams M D & Sabberton R","Lowestoft & District ",Junior,"",19:09:03,19.1,"","",""
Kayak,Mixed,1994,"",1994,Civilian,15,"Phipps Tamsin Jane & Toomey P","Reading and Leighton Park  & Longridge",Senior,"",19:13:53,19.2,"","",""
Kayak,Male,1994,"",1994,Army,16,"Blake G D & Denham P J","Royal Engineers",Senior,"",19:15:46,19.3,"","",""
Kayak,Male,1994,"",1994,Civilian,19,"Randall Alastair","Huntingdon ",Singles,"",19:16:05,19.3,"","",""
Kayak,Male,1994,"",1994,Civilian,20,"Alexander M L","Poole Harbour ",Singles,"",19:17:40,19.3,"","",""
Kayak,Male,1994,"",1994,Civilian,17,"Stagg Richard V & Poolman D J","Cambridge ",Senior,"",19:25:43,19.4,"","",""
Kayak,Male,1994,"",1994,Civilian,9,"Taylor R S & Alcock N H","Wellington College",Junior,"",19:26:48,19.4,"","",""
Kayak,Male,1994,"",1994,Civilian,10,"Hakes R E & King W R C","Trent College",Junior,"",19:29:59,19.5,"","",""
Kayak,Male,1994,"",1994,Civilian,21,"Beadsworth P M","Cambridge University ",Singles,"",19:30:25,19.5,"","",""
Kayak,Male,1994,"",1994,Civilian,22,"Lodge E R","Exeter ",Singles,"",19:32:39,19.5,"","",""
Kayak,Male,1994,"",1994,Civilian,2,"Cane-Honeysett N D & Steel A J W",Basingstoke,Vet/Junior,"",19:39:19,19.6,"","",""
Kayak,Male,1994,"",1994,Civilian,18,"Tatam C J & McCarthy T","Kingfisher ",Senior,Veteran,19:43:40,19.7,"","",""
Kayak,Male,1994,"",1994,Civilian,11,"Pullen R O & Marks L G","Kimbolton School F.",Junior,"",19:48:41,19.8,"","",""
Kayak,Male,1994,"",1994,Civilian,23,"Russell P A","Stroud Valley ",Singles,"",19:56:57,19.9,"","",""
Kayak,Male,1994,"",1994,Civilian,24,"Tipping J M","Exeter ",Singles,"",19:59:18,20.0,"","",""
Kayak,Male,1994,"",1994,Civilian,25,"Ramsay A D",Rnka,Singles,"",19:59:22,20.0,"","",""
Kayak,Male,1994,"",1994,Civilian,26,"Rodinger Heinz","Donau Linz",Singles,"",19:59:46,20.0,"","",""
Kayak,Male,1994,"",1994,Army,19,"Hemmings M & Reilly M P","Royal Engineers",Senior,"",20:07:14,20.1,"","",""
Kayak,Male,1994,"",1994,Navy,20,"Moran J T & Constance M L",RMCF,Senior,"",20:08:04,20.1,"","",""
Kayak,Male,1994,"",1994,Civilian,12,"Edwards T J & Capps M A","Kimbolton School F.",Junior,"",20:13:18,20.2,"","",""
Kayak,Male,1994,"",1994,Civilian,27,"Hexter J G","Exeter ",Singles,"",20:14:40,20.2,"","",""
Kayak,Male,1994,"",1994,RAF,21,"Hirons D & Duff D","RAF CA",Senior,"",20:31:38,20.5,RAF,"",""
Kayak,Male,1994,"",1994,Civilian,13,"Graham M D & Livesey D M","Wellington College",Junior,"",20:34:59,20.6,"","",""
Kayak,Male,1994,"",1994,Civilian,22,"Dawes S R & Goodey J","River Runners ",Senior,"",20:47:06,20.8,"","",""
Kayak,Male,1994,"",1994,Civilian,14,"Beloe W A P & Baird J E H","Marlborough College",Junior,"",20:47:50,20.8,"","",""
Kayak,Ladies,1994,"",1994,Civilian,28,"Morris Angela",Independent,Singles,"",20:49:56,20.8,"","",""
Kayak,Male,1994,"",1994,Civilian,15,"Crawford R H & Day P A","Wellington College",Junior,"",20:52:51,20.9,"","",""
Kayak,Male,1994,"",1994,Navy,23,"Turner R G & Mochan C S",RMCF,Senior,"",20:59:04,21.0,"","",""
Kayak,Male,1994,"",1994,Civilian,29,"Piper J A","Crediton ",Singles,"",21:01:33,21.0,"","",""
Kayak,Male,1994,"",1994,Civilian,16,"Lloyd J M & Macgregor C R","Wellington College",Junior,"",21:07:35,21.1,"","",""
Kayak,Male,1994,"",1994,Army,24,"Sykes J A & Lockyer D R","Royal Engineers",Senior,"",21:15:34,21.3,"","",""
Kayak,Male,1994,"",1994,Civilian,25,"Shortman I M & Shortman P J",Independent,Senior,"",21:18:16,21.3,"","",""
Kayak,Ladies,1994,"",1994,Civilian,17,"Bernays Helen & Backhouse Katharine R","Dauntsey's School",Junior,"",21:20:55,21.3,Ladies,"",""
Kayak,Male,1994,"",1994,Civilian,18,"Bucknall A M & Maddison H R","Wellington College",Junior,"",21:21:13,21.4,"","",""
Kayak,Male,1994,"",1994,Army,26,"Gradley C & Harvey D P","Royal Engineers",Senior,"",21:21:58,21.4,"","",""
Kayak,Male,1994,"",1994,Civilian,30,"Bray Peter D J",Croesyceiliog,Singles,"",21:30:24,21.5,"","",""
Kayak,Male,1994,"",1994,Civilian,31,"Jones P C","Solihull ",Singles,"",21:42:46,21.7,"","",""
Kayak,Male,1994,"",1994,Civilian,19,"Reader N P & Rhodes S J","Kimbolton School F.",Junior,"",21:43:02,21.7,"","",""
Kayak,Male,1994,"",1994,Navy,27,"Craddock J & Waters Lee J","Royal Marines Reserve - London",Senior,Reserve,21:43:53,21.7,Reserve,"",""
Kayak,Male,1994,"",1994,Civilian,28,"Evans D M & Ross A D","RAF CA",Senior,"",21:48:59,21.8,"","",""
Kayak,Mixed,1994,"",1994,Civilian,20,"Brough Rebecca & Lewis G","Wellington College",Junior,"",22:03:23,22.1,"","",""
Kayak,Male,1994,"",1994,Civilian,21,"John N S & Wallace R S","Lincoln Sea Cadet Unit",Junior,"",22:09:37,22.1,"","",""
Kayak,Male,1994,"",1994,Civilian,22,"Phillips S J & Newby S M","Kimbolton School F.",Junior,"",22:12:43,22.2,"","",""
Kayak,Mixed,1994,"",1994,Civilian,29,"Richardson Deborah & Moore D","Freestyle ",Senior,"",22:14:38,22.2,"","",""
Kayak,Male,1994,"",1994,Civilian,30,"Bowker I & Galley P T","Wellington College",Senior,"",22:16:11,22.3,"","",""
Kayak,Male,1994,"",1994,Army,31,"Hulme A M & Rule M","Royal Engineers",Senior,"",22:19:59,22.3,"","",""
Kayak,Ladies,1994,"",1994,Civilian,23,"Hodson Dinah Cynthia & Ward Katherine Mary","Trent College",Junior,"",22:20:45,22.3,"","",""
Canadian,Male,1994,"",1994,Civilian,24,"Tonge A J & Preddy M L","Meridian ",Junior,"",22:23:37,22.4,Canadian,"",""
Kayak,Male,1994,"",1994,Civilian,32,"Kavanagh T & Dooley M T","West Cumbria ",Senior,Veteran,22:24:01,22.4,"","",""
Kayak,Male,1994,"",1994,Civilian,33,"Mould R T & Shercliff S","Cambridge University",Senior,University,22:24:23,22.4,"","",""
"Folding Boat",Male,1994,"",1994,Army,34,"Spinks R H & Ridgley G C","Artists Rifles",Senior,Reserve,22:26:34,22.4,Tyne,"Tyne - Unofficial (between 1970 - 2014)",""
Kayak,Male,1994,"",1994,Civilian,35,"Gloster Martin & Vater M","Worcester ",Senior,Veteran,22:29:16,22.5,"","",""
Kayak,Male,1994,"",1994,Civilian,25,"Northover D R & Attwell J","Dauntsey's School",Junior,"",22:31:11,22.5,"","",""
Kayak,Male,1994,"",1994,Civilian,36,"Styles P G & Miles J","HM Coastguard & RNLI Porthcawl",Senior,"",22:34:53,22.6,"","",""
Kayak,Male,1994,"",1994,Civilian,37,"Dalrymple D V & Cole B","Itchen Valley  & Bristol ",Senior,Veteran,22:34:55,22.6,"","",""
Canadian,Male,1994,"",1994,Army,38,"Haskey Cyril Arthur & Haskey S A","Royal Engineers",Senior,"",22:37:47,22.6,Canadian,"",""
Kayak,Male,1994,"",1994,Civilian,39,"Meech S G & Clist N E","Exeter ",Senior,"",22:38:08,22.6,"","",""
Kayak,Male,1994,"",1994,Civilian,40,"Rogers J P R & Gustavsson Lars-Goran","Blackwater Valley  & Linkoping Kanotklubb",Senior,Veteran,22:40:17,22.7,"","",""
Kayak,Male,1994,"",1994,Civilian,32,"Steele C A J","Sea Cadet Corps",Singles,"",22:41:50,22.7,"","",""
Kayak,Male,1994,"",1994,Civilian,26,"Martindale S J & Icely D M","Wellington College",Junior,"",22:47:12,22.8,"","",""
Kayak,Mixed,1994,"",1994,Civilian,27,"Warren Emma & Hughes J","Dauntsey's School",Junior,"",22:49:14,22.8,"","",""
Kayak,Male,1994,"",1994,Civilian,28,"Price E J H & Ramage N A","Trent College",Junior,"",22:52:55,22.9,"","",""
Kayak,Male,1994,"",1994,Civilian,33,"Payne M R","Hemel Hempstead ",Singles,"",22:55:41,22.9,"","",""
Kayak,Male,1994,"",1994,Civilian,41,"Powell M J & Strlwell A","Shoreham ",Senior,"",22:57:58,23.0,"","",""
Kayak,Male,1994,"",1994,Civilian,42,"Williams A1 & Cunliffe N","Dyffryn Conwy Paddlers & Plas Menai",Senior,"",23:09:40,23.1,"","",""
Kayak,Male,1994,"",1994,Civilian,29,"Spiers J C G & Sawyer B C","Trent College",Junior,"",23:11:33,23.2,"","",""
Kayak,Male,1994,"",1994,Civilian,43,"Finding M R & Williams D","Chelmsford ",Senior,"",23:15:32,23.3,"","",""
Kayak,Male,1994,"",1994,Civilian,30,"Winsborrow G & Redwood S","Millfield School",Junior,"",23:17:38,23.3,"","",""
Kayak,Male,1994,"",1994,Civilian,44,"Egan R & Lloyd S","Worcester ",Senior,"",23:28:06,23.5,"","",""
Kayak,Male,1994,"",1994,Civilian,45,"Chamberlain M B & Elliott G J",RNKA,Senior,"",23:30:27,23.5,"","",""
Kayak,Mixed,1994,"",1994,Civilian,46,"Lemin Jim & Lambley Judy","Pangbourne ",Senior,Veteran,23:41:59,23.7,"","",""
Kayak,Male,1994,"",1994,Civilian,31,"Harrison R P & Lane C J","Kimbolton School F.",Junior,"",23:44:53,23.7,"","",""
Kayak,Male,1994,"",1994,Civilian,47,"Scarisbrick E & Mould E",Independent,Senior,"",23:46:15,23.8,"","",""
Kayak,Male,1994,"",1994,Civilian,34,"Ford D N",Independent,Singles,"",23:51:44,23.9,"","",""
Canadian,Male,1994,"",1994,Civilian,48,"Yea P & Cattermole J D","Westel  & Lewes Scouts",Senior,Veteran,24:01:22,24.0,"","",""
Kayak,Male,1994,"",1994,Civilian,49,"Wray M & Foreman M","Caulkhead Paddlers",Senior,"",24:07:15,24.1,"","",""
Kayak,Male,1994,"",1994,Civilian,35,"Anderson V E","Huntingdon ",Singles,"",24:08:49,24.1,"","",""
Kayak,Ladies,1994,"",1994,Civilian,32,"Patterson Jennie Mary & Sawyer Caroline Mary","Kimbolton School F.",Junior,"",24:11:16,24.2,"","",""
Kayak,Male,1994,"",1994,Civilian,50,"Brunning G W & May K D","Meridian ",Senior,"",24:13:02,24.2,"","",""
Kayak,Ladies,1994,"",1994,Civilian,33,"Morgan Carryl & Sefton Tamara","Kimbolton School F.",Junior,"",24:18:30,24.3,"","",""
Kayak,Male,1994,"",1994,RAF,51,"Turner M A & Payne N G","RAF Brize Norton ",Senior,"",24:39:21,24.6,"","",""
Kayak,Male,1994,"",1994,Civilian,52,"Lo J A & Lo P","Southend  & Stubbers ",Senior,"",24:40:11,24.7,"","",""
Kayak,Male,1994,"",1994,Civilian,53,"Hearne C L & Randall D J","Wraysbury Warriors ",Senior,Veteran,24:42:50,24.7,"","",""
Kayak,Male,1994,"",1994,Civilian,36,"Rowe T J","Wyedean ",Singles,"",24:42:51,24.7,"","",""
Kayak,Male,1994,"",1994,Civilian,37,"Callaghan I S","Hsb Scout Fellowship",Singles,"",24:54:53,24.9,"","",""
